Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Morocco,MAR,1991,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.444975742856897
Morocco,MAR,1990,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.439929631421889
Morocco,MAR,1989,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.443066865416408
Morocco,MAR,1988,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.455122312831807
Morocco,MAR,1987,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.474420072540794
Morocco,MAR,1986,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.498064999268337
Morocco,MAR,1985,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.52331059815558
Morocco,MAR,1984,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.548471001744596
Morocco,MAR,1983,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.572790229023217
Morocco,MAR,1982,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.594542549649202
Morocco,MAR,1981,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.61170008151554
Morocco,MAR,1980,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.623720096689148
Morocco,MAR,1979,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.630261817890889
Morocco,MAR,1978,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.629426208391637
Morocco,MAR,1977,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.621613396787119
Morocco,MAR,1976,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.610010851925363
Morocco,MAR,1975,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.59716318496955
Morocco,MAR,1974,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.583683651614963
Morocco,MAR,1973,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.570872581885545
Morocco,MAR,1972,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.559683912428831
Morocco,MAR,1971,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.54769913519205
Morocco,MAR,1970,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.533652223423079
Morocco,MAR,1969,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.517410867620125
Morocco,MAR,1968,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.497187370605062
Morocco,MAR,1967,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.474805486310282
Morocco,MAR,1966,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.455714469889875
Morocco,MAR,1965,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.444010114605549
Morocco,MAR,1964,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.440597496180211
Morocco,MAR,1963,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.447455346531924
Morocco,MAR,1962,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.464119474099408
Morocco,MAR,1961,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.482739117103916
Morocco,MAR,1960,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.497476947902161
Morocco,MAR,2022,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.09940565556539
Morocco,MAR,2021,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.05371558460045
Morocco,MAR,2020,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.01744220662826
Morocco,MAR,2019,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.983519854583139
Morocco,MAR,2018,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.95410210025587
Morocco,MAR,2017,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.92955287481916
Morocco,MAR,2016,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.908243240822061
Morocco,MAR,2015,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.895150832331973
Morocco,MAR,2014,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.892283449734121
Morocco,MAR,2013,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.893095507260639
Morocco,MAR,2012,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.893268680162055
Morocco,MAR,2011,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.896341357703325
Morocco,MAR,2010,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.90288048501651
Morocco,MAR,2009,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.9077534662898
Morocco,MAR,2008,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.907988101714082
Morocco,MAR,2007,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.902995451630751
Morocco,MAR,2006,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.890554924706976
Morocco,MAR,2005,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.869175802156691
Morocco,MAR,2004,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.839410787302366
Morocco,MAR,2003,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.801629459503028
Morocco,MAR,2002,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.7581612361161
Morocco,MAR,2001,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.713754695640939
Morocco,MAR,2000,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.671096805260701
Morocco,MAR,1999,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.629760810815225
Morocco,MAR,1998,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.589545319986649
Morocco,MAR,1997,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.551782358348765
Morocco,MAR,1996,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.517038566068631
Morocco,MAR,1995,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.485785291812023
Morocco,MAR,1994,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.458395399306452
Morocco,MAR,1993,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.435402584959298
Morocco,MAR,1992,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.417427169357664
Morocco,MAR,1991,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.404228292534371
Morocco,MAR,1990,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.396010742558953
Morocco,MAR,1989,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.39342084273149
Morocco,MAR,1988,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.396918136773696
Morocco,MAR,1987,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.405319523687968
Morocco,MAR,1986,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.41647663885829
Morocco,MAR,1985,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.428783772313012
Morocco,MAR,1984,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.441460227943613
Morocco,MAR,1983,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.454337425646135
Morocco,MAR,1982,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.466443467046966
Morocco,MAR,1981,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.476766048885307
Morocco,MAR,1980,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.484579710873682
Morocco,MAR,1979,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.488398325431735
Morocco,MAR,1978,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.486280558016216
Morocco,MAR,1977,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.478700938269682
Morocco,MAR,1976,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.468385382136224
Morocco,MAR,1975,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.457735714519173
Morocco,MAR,1974,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.447745222776214
Morocco,MAR,1973,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.440105369832054
Morocco,MAR,1972,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.435506278532292
Morocco,MAR,1971,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.430850072465259
Morocco,MAR,1970,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.423969117909804
Morocco,MAR,1969,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.413930073010148
Morocco,MAR,1968,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.398159941137976
Morocco,MAR,1967,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.378428820492905
Morocco,MAR,1966,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.36134348832091
Morocco,MAR,1965,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.352271847342239
Morocco,MAR,1964,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.352966947199458
Morocco,MAR,1963,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.366574270230522
Morocco,MAR,1962,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.391645351042112
Morocco,MAR,1961,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.416504269670147
Morocco,MAR,1960,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.431231913919063
Morocco,MAR,2022,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.21627880634341
Morocco,MAR,2021,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.1576932746142
Morocco,MAR,2020,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.1095753111148
Morocco,MAR,2019,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.06861815492874
Morocco,MAR,2018,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.02719191739595
Morocco,MAR,2017,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.985678996170835
Morocco,MAR,2016,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.950105167189947
Morocco,MAR,2015,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.922042978312188
Morocco,MAR,2014,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.89559203716819
Morocco,MAR,2013,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.86693506835934
Morocco,MAR,2012,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.836038806962209
Morocco,MAR,2011,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.80335110115115
Morocco,MAR,2010,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.769487319165424
Morocco,MAR,2009,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.734686368959243
Morocco,MAR,2008,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.697510225010631
Morocco,MAR,2007,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.657928460021474
Morocco,MAR,2006,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.618468902901942
Morocco,MAR,2005,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.581068842413168
Morocco,MAR,2004,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.545617435695755
Morocco,MAR,2003,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.511135511290132
Morocco,MAR,2002,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.478520191126584
Morocco,MAR,2001,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.449083105276654
Morocco,MAR,2000,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.423400537160338
Morocco,MAR,1999,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.402426779510407
Morocco,MAR,1998,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.387379791223143
Morocco,MAR,1997,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.378178872346721
Morocco,MAR,1996,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.373406098094703
Morocco,MAR,1995,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.372211849645807
Morocco,MAR,1994,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.374868378345019
Morocco,MAR,1993,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.381559860223028
Morocco,MAR,1992,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.390991383046662
Morocco,MAR,1991,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.401303492960662
Morocco,MAR,1990,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.41095356935653
Morocco,MAR,1989,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.418987728989133
Morocco,MAR,1988,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.424728041391801
Morocco,MAR,1987,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.427574153429312
Morocco,MAR,1986,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.42754693751789
Morocco,MAR,1985,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.425610864865162
Morocco,MAR,1984,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.421723635989403
Morocco,MAR,1983,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.414780748829658
Morocco,MAR,1982,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.405263170812428
Morocco,MAR,1981,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.394424133501474
Morocco,MAR,1980,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.383245418732609
Morocco,MAR,1979,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.371832700234516
Morocco,MAR,1978,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.360521187541356
Morocco,MAR,1977,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.35002429231328
Morocco,MAR,1976,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.339750600917421
Morocco,MAR,1975,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.32950157132569
Morocco,MAR,1974,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.319407903028949
Morocco,MAR,1973,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.309017288482701
Morocco,MAR,1972,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.298837304098019
Morocco,MAR,1971,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.290143671181667
Morocco,MAR,1970,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.284066396766655
Morocco,MAR,1969,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.281053804054658
Morocco,MAR,1968,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.281915633895767
Morocco,MAR,1967,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.28616101155131
Morocco,MAR,1966,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.290990151992907
Morocco,MAR,1965,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.29406172240421
Morocco,MAR,1964,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.294863169574099
Morocco,MAR,1963,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.29277564360427
Morocco,MAR,1962,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.287933352743123
Morocco,MAR,1961,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.282239861226144
Morocco,MAR,1960,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.27721298570057
Morocco,MAR,2022,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.773547386726166
Morocco,MAR,2021,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.756222803336801
Morocco,MAR,2020,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.752229125741896
Morocco,MAR,2019,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.748578373344421
Morocco,MAR,2018,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.739424082727568
Morocco,MAR,2017,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.728458964435567
Morocco,MAR,2016,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.718124754511546
Morocco,MAR,2015,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.708884043327558
Morocco,MAR,2014,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.698062118655579
Morocco,MAR,2013,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.684120551884809
Morocco,MAR,2012,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.667053592719393
Morocco,MAR,2011,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.646330458000229
Morocco,MAR,2010,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.621536621917535
Morocco,MAR,2009,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.592965582382776
Morocco,MAR,2008,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.561024099765073
Morocco,MAR,2007,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.527047305128988
Morocco,MAR,2006,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.493479602163387
Morocco,MAR,2005,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.461925064512589
Morocco,MAR,2004,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.43216994830119
Morocco,MAR,2003,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.404088961049542
Morocco,MAR,2002,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.378598194898684
Morocco,MAR,2001,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.356005065799428
Morocco,MAR,2000,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.336217209385257
Morocco,MAR,1999,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.319543498941139
Morocco,MAR,1998,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.306482762365618
Morocco,MAR,1997,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.296806061577638
Morocco,MAR,1996,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.289865351193921
Morocco,MAR,1995,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.28531783697473
Morocco,MAR,1994,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.283108014637514
Morocco,MAR,1993,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.283461909318349
Morocco,MAR,1992,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.285821795915786
Morocco,MAR,1991,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.289064221801032
Morocco,MAR,1990,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.292152097886355
Morocco,MAR,1989,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.29447695175707
Morocco,MAR,1988,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.29576849379155
Morocco,MAR,1987,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.295830066170501
Morocco,MAR,1986,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.294917311591813
Morocco,MAR,1985,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.293462815509501
Morocco,MAR,1984,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.290981300569118
Morocco,MAR,1983,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.28659017487378
Morocco,MAR,1982,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.28047435881282
Morocco,MAR,1981,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.273506764076504
Morocco,MAR,1980,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.266505608328672
Morocco,MAR,1979,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.259413437075716
Morocco,MAR,1978,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.252630824896265
Morocco,MAR,1977,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.246864723940251
Morocco,MAR,1976,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.241192395575149
Morocco,MAR,1975,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.235193938418906
Morocco,MAR,1974,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.228903556283556
Morocco,MAR,1973,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.221494779224753
Morocco,MAR,1972,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.213493939518867
Morocco,MAR,1971,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.206682467813754
Morocco,MAR,1970,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.202299421055601
Morocco,MAR,1969,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.200599980394553
Morocco,MAR,1968,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.202507152604762
Morocco,MAR,1967,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.207434532416197
Morocco,MAR,1966,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.21217439857841
Morocco,MAR,1965,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.213720506734505
Morocco,MAR,1964,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.210783086547925
Morocco,MAR,1963,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.201918175490011
Morocco,MAR,1962,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.187902945994142
Morocco,MAR,1961,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.173246483295285
Morocco,MAR,1960,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.162024732133237
Morocco,MAR,2021,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.047
Morocco,MAR,2020,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.047
Morocco,MAR,2019,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.047
Morocco,MAR,2018,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.046
Morocco,MAR,2017,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.046
Morocco,MAR,2016,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.046
Morocco,MAR,2015,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.046
Morocco,MAR,2014,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.046
Morocco,MAR,2013,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.045
Morocco,MAR,2012,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.045
Morocco,MAR,2011,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.045
Morocco,MAR,2010,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.044
Morocco,MAR,2009,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.044
Morocco,MAR,2008,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.043
Morocco,MAR,2007,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.043
Morocco,MAR,2006,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.042
Morocco,MAR,2005,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.041
Morocco,MAR,2004,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04
Morocco,MAR,2003,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.038
Morocco,MAR,2002,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04
Morocco,MAR,2001,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.041
Morocco,MAR,2000,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.042
Morocco,MAR,1999,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.043
Morocco,MAR,1998,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.043
Morocco,MAR,1997,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.043
Morocco,MAR,1996,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.042
Morocco,MAR,1995,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.041
Morocco,MAR,1994,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04
Morocco,MAR,1993,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04
Morocco,MAR,1992,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.041
Morocco,MAR,1991,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.042
Morocco,MAR,1990,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.042
Morocco,MAR,1989,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.042
Morocco,MAR,1988,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.041
Morocco,MAR,1987,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04
Morocco,MAR,1986,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.042
Morocco,MAR,1985,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.043
Morocco,MAR,1984,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.044
